"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1333 0.101595763708594 5 10 "GO:0000030" "mannosyltransferase activity" 0.394495326036412
465 0.633118172584312 2 7 "GO:0000182" "rDNA binding" 0.846152505560753
1410 0.0340639805901489 2 15 "GO:0000217" "DNA secondary structure binding" 0.260763730251202
-110 0.66364810257711 3 104 "GO:0000287" "magnesium ion binding" 0.865695534275059
1654 0.0331159842501902 6 11 "GO:0000400" "four-way junction DNA binding" 0.259797228554309
-5 0.996328309722757 2 6 "GO:0000900" "translation repressor activity, nucleic acid binding" 0.996328309722757
-101 0.482703093497469 4 332 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.786152517447604
19 0.922793362951226 2 175 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region DNA binding" 0.975324294428525
19 0.959247758450235 2 49 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.983484687517266
322 0.372239948396839 2 51 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.714957418127722
-171 0.194282407610414 3 399 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.54516524452897
-256 0.116236677505257 4 256 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.423162283466851
413 0.548276261615335 4 14 "GO:0000983" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity" 0.827614844768948
1331 0.247796284671963 2 5 "GO:0000990" "core RNA polymerase binding transcription factor activity" 0.595905619844312
491 0.431865650222175 2 17 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.745888890461245
577 0.583194399622473 2 6 "GO:0001016;GO:0001031" "RNA polymerase III regulatory region DNA binding" 0.835882038489599
-1845 0.079267682044595 3 6 "GO:0001025" "RNA polymerase III transcription factor binding" 0.359332990425298
179 0.525505921686289 2 84 "GO:0001046" "core promoter sequence-specific DNA binding" 0.821009299905668
130 0.582496353335763 6 121 "GO:0001047" "core promoter binding" 0.835882038489599
2023 0.0375980713892296 3 7 "GO:0001055" "RNA polymerase II activity" 0.266413810066004
1156 0.155718613579155 3 10 "GO:0001056" "RNA polymerase III activity" 0.498478550365456
950 0.409157757861187 2 5 "GO:0001075" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity involved in preinitiation complex assembly" 0.735193547944916
109 0.679358192107793 3 96 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.876532717196859
-207 0.237609880898326 2 220 "GO:0001077;GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.587693914820158
-416 0.122787039609906 2 92 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.432597874160928
-326 0.237680966096099 3 88 "GO:0001085" "RNA polymerase II transcription factor binding" 0.587693914820158
-257 0.764579543791981 2 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.909980354470371
426 0.417973748125837 4 24 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.737912449147674
-876 0.0628278162536814 2 30 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.33594434214258
525 0.374709670729046 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.715442907757784
