name	term	lev	seq	value
"core RNA polymerase binding transcription factor activity"	GO:0000990	2	"Bdp1"	0
"core RNA polymerase binding transcription factor activity"	GO:0000990	2	"Gtf2f2"	0
"core RNA polymerase binding transcription factor activity"	GO:0000990	2	"Gtf3c1"	0
"core RNA polymerase binding transcription factor activity"	GO:0000990	2	"Gtf3c3"	0
"core RNA polymerase binding transcription factor activity"	GO:0000990	2	"Rrn3"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Anxa11"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Cd300a"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Esyt2"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Map1lc3a"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Mfge8"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Nf1"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Pemt"	0
"phosphatidylethanolamine binding"	GO:0008429	2	"Rs1"	0
"toxin transporter activity"	GO:0019534	2	"Abcg1"	0
"toxin transporter activity"	GO:0019534	2	"Lrp6"	0
"toxin transporter activity"	GO:0019534	2	"Mfsd10"	0
"toxin transporter activity"	GO:0019534	2	"Slc15a2"	0
"toxin transporter activity"	GO:0019534	2	"Slc22a5"	0
"toxin transporter activity"	GO:0019534	2	"Slc7a8"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"A2m"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Agt"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"App"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Arrb1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"BC048546"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Bcl2a1d"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Bcl2l1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Birc2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Birc3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Birc5"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Birc6"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Birc7"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Bst2"	1
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cast"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cd109"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cd27"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Col28a1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Crb2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Crim1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cst3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cst6"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cst7"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cstb"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Cstl1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Dpep1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Furin"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Gas6"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Itih5"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Lef1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Lxn"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Naip1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Ngf"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Nlrc4"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Nol3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Papln"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pbp2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pcsk1n"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pebp1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Prdx3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Prdx5"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pttg1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Reck"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Renbp"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Rps6ka1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Rps6ka3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinb13"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinb6a"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinb9"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinc1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpine1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinf2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serping1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinh1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Snca"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spink10"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spink8"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spint1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spint2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spock1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Spock3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Tfap2b"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Timp1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Timp2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Timp3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Timp4"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Tnfaip8"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Uchl5"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Usp14"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Vil1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfdc1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfdc12"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfdc3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfdc8"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfikkn1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Wfikkn2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Xiap"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Col7a1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Gpc3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Itih2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Itih3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pi15"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Pi16"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpina10"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpina12"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpina3n"	1
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinb1a"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpinb8"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpind1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpine2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Serpini1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Umodl1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Adrm1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Gm9774"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Psmd14"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Psme1"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Psme2"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Psme3"	0
"peptidase inhibitor activity"	GO:0004866;GO:0030414;GO:0061135	2	"Sfrp2"	0
"cytidylyltransferase activity"	GO:0070567	5	"Cmas"	0
"cytidylyltransferase activity"	GO:0070567	5	"Pcyt1a"	0
"cytidylyltransferase activity"	GO:0070567	5	"Pcyt1b"	0
"cytidylyltransferase activity"	GO:0070567	5	"Pcyt2"	0
"cytidylyltransferase activity"	GO:0070567	5	"Tamm41"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Abca1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Abcc1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Abcc3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Abcc4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Abcc5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ank"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ano1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ano10"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ano6"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Aqp1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Atp2a1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"AU018091"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ceacam1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ceacam2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Cftr"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Chrm5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn6"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clcn7"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clic1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clic3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clic4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Clic5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Ctns"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Fxyd1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Fxyd3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabra1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabra2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabra3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabra4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabra5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrb1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrb2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrb3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrd"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrg1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrg2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrg3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrq"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gabrr2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Glra2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Glra3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Glra4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Glrb"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Gpr89"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Lrrc8a"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Mfsd10"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Mfsd5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Mpc1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Mpc2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Nmur2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Pcyox1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Pdpn"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Pex3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Pqlc2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Rhag"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Serinc1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Serinc2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Serinc3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Serinc5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Sfxn5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc10a1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc10a2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc10a3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc10a5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a6"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a7"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc12a9"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc13a3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc13a5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc15a4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a1"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a10"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a11"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a12"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a13"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a14"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a2"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a3"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a4"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a5"	0
"anion transmembrane transporter activity"	GO:0008509	3	"Slc16a6"	0
